# Wave 6 framework/** move map (client/framework, non-feature subtrees + 112 loose classes)
# old.package	Old	new.package	New	evidence
com.moonsworth.lunar.client.framework	MixinCore5Impl2	com.moonsworth.lunar.client.ui.hud	MixinCore5Impl2	MixinCore5 integer-value wrapper (fluent setters) -> HUD framework
com.moonsworth.lunar.client.framework	MixinCore5Impl3	com.moonsworth.lunar.client.ui.hud	MixinCore5Impl3	empty MixinCore5 wrapper subclass (kept for inheritance) -> HUD framework
com.moonsworth.lunar.client.framework	MixinCore5Iterator	com.moonsworth.lunar.client.ui.hud	MixinCore5Iterator	MixinCore5 layout container (START/CENTER/END alignment, vertical flag, gap) composing child components -> HUD framework
com.moonsworth.lunar.client.framework	MixinCore5Task	com.moonsworth.lunar.client.ui.hud	MixinCore5Task	MixinCore5 line component holding Components with click/hover callbacks and fluent setters -> HUD framework
com.moonsworth.lunar.client.framework	MixinCore6	com.moonsworth.lunar.client.ui.hud	MixinCore6	HUD value holder (value or Supplier + nullable flag); twin of HudComponentValue -> HUD framework
com.moonsworth.lunar.client.framework	MixinCore7	com.moonsworth.lunar.client.ui.hud	MixinCore7	HUD padding/margin fluent interface (5 float pairs); twin of HudComponentStyle -> HUD framework
com.moonsworth.lunar.client.framework	MixinCore9Base	com.moonsworth.lunar.client.ui.hud	MixinCore9Base	abstract HUD renderer base (renders a MixinCore5 content into self, scissor/scale handling) -> HUD framework
com.moonsworth.lunar.client.framework	MixinCore9Extension	com.moonsworth.lunar.client.ui.hud	MixinCore9Extension	HUD-renderer trait implemented by hud mods (size/x/y/scale/render, registered as hud_renderer) -> HUD framework
com.moonsworth.lunar.client.framework	MixinCoreImpl	com.moonsworth.lunar.client.command	MixinCoreImpl	argument parser for Double values (extends MixinCore<Double>) -> command framework
com.moonsworth.lunar.client.framework	MixinHelper	com.moonsworth.lunar.client.command	MixinHelper	functional command executor callback (execute(MixinHelper2)); registered per command leaf -> command framework
com.moonsworth.lunar.client.framework	MixinHelper2	com.moonsworth.lunar.client.command	MixinHelper2	command argument accessor interface (String/int/double/Duration) -> command framework
com.moonsworth.lunar.client.framework	MixinHelper22	com.moonsworth.lunar.client.command	MixinHelper22	bound command argument map implementation (MixinHelper2) -> command framework
com.moonsworth.lunar.client.framework	MixinHelper3	com.moonsworth.lunar.client.command	MixinHelper3	old-generation command dispatcher parsing a string through a MixinNameplate tree -> command framework
com.moonsworth.lunar.client.framework	MixinNameplate	com.moonsworth.lunar.client.command	MixinNameplate	old-generation abstract command node (children, executable leaf, parse(ThreadModuleDump27,MixinHelper22)) -> command framework
com.moonsworth.lunar.client.framework	MixinNameplate2	com.moonsworth.lunar.client.command	MixinNameplate2	command definition wrapper (name, /name, enabled, execute, suggestions) used by command registry -> command framework
com.moonsworth.lunar.client.framework	MixinNameplateImpl	com.moonsworth.lunar.client.command	MixinNameplateImpl	literal command node (fixed name) -> command framework
com.moonsworth.lunar.client.framework	MixinNameplateIterator	com.moonsworth.lunar.client.command	MixinNameplateIterator	command node with an argument parser (MixinCore) as root -> command framework
com.moonsworth.lunar.client.framework	ModCategories	com.moonsworth.lunar.client.framework.mod	ModCategories	mod category-set trait (RewindhandlersType set, factories ModCategorySet) -> mod framework
com.moonsworth.lunar.client.framework	ModCategory	com.moonsworth.lunar.client.framework.mod	ModCategory	mod category value object (new/hud/server/mechanic/dev/none, Translatable) -> mod framework
com.moonsworth.lunar.client.framework	ModChildren	com.moonsworth.lunar.client.framework.mod	ModChildren	mod children trait (category->children map, AlertExtension, factory FeatureChildren) -> mod framework
com.moonsworth.lunar.client.framework	ModDetails	com.moonsworth.lunar.client.framework.mod	ModDetails	mod display details trait (name/description/icon/prefix, Data builder) -> mod framework
com.moonsworth.lunar.client.framework	ModDisplay	com.moonsworth.lunar.client.framework.mod	ModDisplay	mod HUD display trait (icon/lastModified/render, factory via ModDisplayData) -> mod framework
com.moonsworth.lunar.client.framework	ModEnabledState	com.moonsworth.lunar.client.framework.mod	ModEnabledState	mod enabled-state trait (isEnabled/setEnabled/option-backed) + factories Nameplate4* -> mod framework
com.moonsworth.lunar.client.framework	ModLifecycle	com.moonsworth.lunar.client.framework.mod	ModLifecycle	mod lifecycle trait (init/load/children/events, factory FeatureLifecycleManager) -> mod framework
com.moonsworth.lunar.client.framework	ModLoadState	com.moonsworth.lunar.client.framework.mod	ModLoadState	mod load-stage enum (CONSTRUCTOR..COMPLETE) used by migration + features -> mod framework
com.moonsworth.lunar.client.framework	ModMetadata	com.moonsworth.lunar.client.framework.mod	ModMetadata	mod metadata annotations holder (categories/server/modifier sets, string templates) -> mod framework
com.moonsworth.lunar.client.framework	ModRestriction	com.moonsworth.lunar.client.framework.mod	ModRestriction	mod restriction trait (binds a Nameplate predicate into Nameplate8) -> mod framework
com.moonsworth.lunar.client.framework	ModSearchIndex	com.moonsworth.lunar.client.framework.mod	ModSearchIndex	mod search-index trait (search terms/keybinds, factory Nameplate9) -> mod framework
com.moonsworth.lunar.client.framework	ModSupport	com.moonsworth.lunar.client.framework.mod	ModSupport	mod support trait (server/version/keystroke matrix, Data builder, factory Nameplate11) -> mod framework
com.moonsworth.lunar.client.framework	ModTraits	com.moonsworth.lunar.client.framework.mod	ModTraits	the per-mod trait/attribute registry (hud_renderer/enabled/options/children/... keys) used by all client/mod/** mods -> mod framework
com.moonsworth.lunar.client.framework	OptionContainer	com.moonsworth.lunar.client.framework.mod	OptionContainer	mod option-container trait (option sets, prune, register; factory FeatureOptionContainer) -> mod framework
com.moonsworth.lunar.client.framework	PaddedHudComponent	com.moonsworth.lunar.client.ui.hud	PaddedHudComponent	MixinCore5 wrapper adding padding on all sides -> HUD framework
com.moonsworth.lunar.client.framework	PageState	com.moonsworth.lunar.client.framework.mod	PageState	mod settings-page state trait (enabled/withEnabled; factory MutablePageState) -> mod framework
com.moonsworth.lunar.client.framework	PanelPosition	com.moonsworth.lunar.client.framework.mod	PanelPosition	mod config panel position trait (x/y/scale/reset; factory ConfigPanelPosition) -> mod framework
com.moonsworth.lunar.client.framework	PlaceholderHudComponent	com.moonsworth.lunar.client.ui.hud	PlaceholderHudComponent	empty placeholder HudComponentWrapper -> HUD framework
com.moonsworth.lunar.client.framework	PlayerArgumentParser	com.moonsworth.lunar.client.command	PlayerArgumentParser	argument parser for player names (extends StringArgumentParser) -> command framework
com.moonsworth.lunar.client.framework	ScrollableHudComponent	com.moonsworth.lunar.client.ui.hud	ScrollableHudComponent	MixinCore5 wrapper with scroll offset + clipping -> HUD framework
com.moonsworth.lunar.client.framework	StringArgumentParser	com.moonsworth.lunar.client.command	StringArgumentParser	argument parser for strings (optionally quoted) -> command framework
com.moonsworth.lunar.client.framework	TextHudComponent	com.moonsworth.lunar.client.ui.hud	TextHudComponent	MixinCore5 text component (Component/Supplier, shadow/color) -> HUD framework
com.moonsworth.lunar.client.framework	TextureHudComponent	com.moonsworth.lunar.client.ui.hud	TextureHudComponent	HudComponent drawing a texture region (ResourceLocation, u/v size) -> HUD framework
com.moonsworth.lunar.client.framework	Tickable	com.moonsworth.lunar.client.framework.loading	Tickable	unused per-tick lifecycle hook interface -> grouped with loadable lifecycle contracts
com.moonsworth.lunar.client.framework	TitledHudElement	com.moonsworth.lunar.client.ui.hud	TitledHudElement	HudElementBase with title/labels for HUD panels -> HUD framework
com.moonsworth.lunar.client.framework	ToggleHudComponent	com.moonsworth.lunar.client.ui.hud	ToggleHudComponent	HudComponentDecorator switching between two children on a boolean -> HUD framework
com.moonsworth.lunar.client.framework	TwoColumnHudComponent	com.moonsworth.lunar.client.ui.hud	TwoColumnHudComponent	MixinCore5 two-column layout container -> HUD framework
com.moonsworth.lunar.client.framework	TypedHudRenderer	com.moonsworth.lunar.client.ui.hud	TypedHudRenderer	abstract typed HUD element rendering lines/rows with a formatter -> HUD framework
com.moonsworth.lunar.client.framework.combat	PlayerCombatState	com.moonsworth.lunar.client.mod.combat	PlayerCombatState	per-player combat state (last/current hit timestamps, UUID keyed) used by combat features -> combat category helper
com.moonsworth.lunar.client.framework.holograms	Serverholograms	com.moonsworth.lunar.client.mod.render.serverholograms	Serverholograms	server hologram model (id, lines, position, flags) rendered by the ServerHolograms feature and replay/fog hologram stores -> helper lives with the serverholograms feature (moves-mods.tsv puts the mod in the same folder)
com.moonsworth.lunar.client.framework.hud	HorizontalHudRow	com.moonsworth.lunar.client.ui.hud	HorizontalHudRow	row layout helper laying out HudRow children horizontally -> HUD framework
com.moonsworth.lunar.client.framework.hud	HudRow	com.moonsworth.lunar.client.ui.hud	HudRow	single HUD row model (elements, padding, spacing) -> HUD framework
com.moonsworth.lunar.client.framework.hud	HudRowAlignment	com.moonsworth.lunar.client.ui.hud	HudRowAlignment	HUD row alignment enum -> HUD framework
com.moonsworth.lunar.client.framework.hud	HudRowLayout	com.moonsworth.lunar.client.ui.hud	HudRowLayout	row layout engine for HUD elements -> HUD framework
com.moonsworth.lunar.client.framework.hud	ItemIconHudRow	com.moonsworth.lunar.client.ui.hud	ItemIconHudRow	HudRow rendering an item icon -> HUD framework
com.moonsworth.lunar.client.framework.hud	SpacerHudRow	com.moonsworth.lunar.client.ui.hud	SpacerHudRow	HudRow spacer -> HUD framework
com.moonsworth.lunar.client.framework.hud	TextHudRow	com.moonsworth.lunar.client.ui.hud	TextHudRow	HudRow rendering text -> HUD framework
com.moonsworth.lunar.client.framework.listener.mixin	GuiRewindhandlers	com.moonsworth.lunar.client.framework.listener	AutoReconnectListener	auto-reconnect service: countdown/retry on the disconnect screen via EventTick/EventServerPing -> listener framework (renamed to avoid collision with the GuiRewindhandlers interface)
com.moonsworth.lunar.client.framework.listener.mixin	HudTimerTicker	com.moonsworth.lunar.client.framework.listener	HudTimerTicker	ticks registered client.util.HudTimer instances on server ticks -> listener framework
com.moonsworth.lunar.client.framework.listener.mixin	KeybindOptionListener	com.moonsworth.lunar.client.framework.listener	KeybindOptionListener	dispatches key/mouse events to registered AbstractKeybindOption instances -> listener framework
com.moonsworth.lunar.client.framework.listener.mixin	PlayerCosmeticsSubscription	com.moonsworth.lunar.client.framework.listener	PlayerCosmeticsSubscription	subscribes/unsubscribes to websocket player-cosmetic pushes and applies them to CosmeticManager -> listener framework
com.moonsworth.lunar.client.framework.listener.mixin	PlayerStatTracker	com.moonsworth.lunar.client.framework.listener	PlayerStatTracker	tracks other players (health/armour/potions/projectiles) from game events; feeds PvP/stat features -> listener framework
com.moonsworth.lunar.client.framework.listener.mixin	ProjectileTracker	com.moonsworth.lunar.client.framework.listener	ProjectileTracker	tracks live projectiles by entity id (hit/spawn/remove events) used for combat indicators -> listener framework
com.moonsworth.lunar.client.framework.listener.mixin	ScreenInteractionHandler	com.moonsworth.lunar.client.framework.listener	ScreenInteractionHandler	routes screen clicks/keybinds (external links, driver routes, alerts) -> listener framework
com.moonsworth.lunar.client.framework.listener.mixin	ServerSettingsListener	com.moonsworth.lunar.client.framework.listener	ServerSettingsListener	applies per-server option overrides on server join/brand events -> listener framework
com.moonsworth.lunar.client.framework.listener.nameplate	DynamicListenerEvent	com.moonsworth.lunar.client.event	DynamicListenerEvent	marker interface implemented by events that can be handled by dynamic listeners -> event package
com.moonsworth.lunar.client.framework.listener.nameplate	EventSubscriptionRegistry	com.moonsworth.lunar.client.framework.listener	EventSubscriptionRegistry	registry of event subscriptions (LunarEvent consumer + priority) used by the dynamic listener system -> listener framework
com.moonsworth.lunar.client.framework.listener.nameplate	ThreadedEvent	com.moonsworth.lunar.client.event	ThreadedEvent	marker interface allowing an event to be fired off-thread (checked by LunarEventBus) -> event package
com.moonsworth.lunar.client.framework.listener.rewindhandlers	HypixelLocation	com.moonsworth.lunar.client.framework.listener	HypixelLocation	Hypixel /locraw location model (server/gametype/map/lobby, GSON) -> listener framework
com.moonsworth.lunar.client.framework.listener.rewindhandlers	HypixelPartyTracker	com.moonsworth.lunar.client.framework.listener	HypixelPartyTracker	tracks Hypixel party members from chat/scoreboard events -> listener framework
com.moonsworth.lunar.client.framework.listener.rewindhandlers	LocrawResponse	com.moonsworth.lunar.client.framework.listener	LocrawResponse	/locraw response DTO -> listener framework
com.moonsworth.lunar.client.framework.listener.rewindhandlers	PartyState	com.moonsworth.lunar.client.framework.listener	PartyState	mutable party member/base state for HypixelLocationListener -> listener framework
com.moonsworth.lunar.client.framework.listener.rewindhandlers	TpsTracker	com.moonsworth.lunar.client.framework.listener	TpsTracker	server TPS tracker (tick timing, TPS display) -> listener framework
com.moonsworth.lunar.client.framework.mixin	Highlight3Handler	com.moonsworth.lunar.client.framework.bootstrap	Highlight3Handler	startup guard instantiated in Client init; cancels early screen-change events until first tick -> bootstrap
com.moonsworth.lunar.client.framework.mixin	InitialScreenGuard	com.moonsworth.lunar.client.framework.bootstrap	InitialScreenGuard	startup guard: cancels the initial screen-open event until the first client tick -> bootstrap
com.moonsworth.lunar.client.framework.nameplate	Alert2Iterator	com.moonsworth.lunar.client.framework.mod	Alert2Iterator	Alert2<Framework7Extension,Boolean> override handler for per-mod alerts -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	Alert2Iterator2	com.moonsworth.lunar.client.framework.mod	Alert2Iterator2	Framework2 (mod categories) impl over RewindhandlersType set -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	CommandCompleter	com.moonsworth.lunar.client.command	CommandCompleter	command completer utilities (suggestions from command string) -> command framework
com.moonsworth.lunar.client.framework.nameplate	CommandSuggestionBuilder	com.moonsworth.lunar.client.command	CommandSuggestionBuilder	command suggestion builder interface -> command framework
com.moonsworth.lunar.client.framework.nameplate	CommandSuggestionCollector	com.moonsworth.lunar.client.command	CommandSuggestionCollector	CommandSuggestionBuilder impl collecting suggestions -> command framework
com.moonsworth.lunar.client.framework.nameplate	CommandSuggestionProvider	com.moonsworth.lunar.client.command	CommandSuggestionProvider	command suggestion provider interface -> command framework
com.moonsworth.lunar.client.framework.nameplate	CompoundBooleanOption	com.moonsworth.lunar.client.config.option	CompoundBooleanOption	ModEnabledState over multiple ClientOption<Boolean> -> options framework
com.moonsworth.lunar.client.framework.nameplate	ConditionalChildBinding	com.moonsworth.lunar.client.framework.mod	ConditionalChildBinding	ChildModBinding impl (bound mod + optional enabled BooleanSupplier) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	ConfigPanelPosition	com.moonsworth.lunar.client.framework.mod	ConfigPanelPosition	PanelPosition impl (x/y/scale/reset, JsonConfigurable) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	DefaultedBooleanOption	com.moonsworth.lunar.client.config.option	DefaultedBooleanOption	EnabledOption + persisted default (JsonConfigurable) -> options framework
com.moonsworth.lunar.client.framework.nameplate	DynamicFeatureDetails	com.moonsworth.lunar.client.framework.mod	DynamicFeatureDetails	ModDetails impl with runtime-computed name/description -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	EnabledOption	com.moonsworth.lunar.client.config.option	EnabledOption	ModEnabledState over one ClientOption<Boolean> -> options framework
com.moonsworth.lunar.client.framework.nameplate	FeatureChildren	com.moonsworth.lunar.client.framework.mod	FeatureChildren	ModChildren impl (category->children map, JsonConfigurable) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	FeatureDetails	com.moonsworth.lunar.client.framework.mod	FeatureDetails	ModDetails impl (name/description/translation key, Translatable) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	FeatureIndex	com.moonsworth.lunar.client.framework.mod	FeatureIndex	ModSearchIndex impl (search terms/options) -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	FeatureLifecycleManager	com.moonsworth.lunar.client.framework.mod	FeatureLifecycleManager	ModLifecycle impl: initialises/loads features, children, events, commands -> mod framework impl
com.moonsworth.lunar.client.framework.nameplate	FeatureOptionContainer	com.moonsworth.lunar.client.framework.mod	FeatureOptionContainer	OptionContainer impl over ClientOption sets (JsonConfigurable) -> mod framework impl
