package	old	new	evidence
com.moonsworth.lunar.client.framework.feature.mod	MixinHelper23	SlotRenderer	inventory slot-grid renderer: draws 9-wide item slots, quick-craft drag selection, shift-click, slot-lock and protect-item overlays
com.moonsworth.lunar.client.framework.feature.mod	MixinHelper24	PanelRenderer	titled window/panel renderer: method1/2 draw panel borders/background from GuiTheme and centre a title
com.moonsworth.lunar.client.framework.feature.mod	MixinHelper25	ItemStackRenderer	item-stack renderer: draws the stack, durability bar, stack-size overlay, rarity background and search-highlight, fires EventRenderItemStackSize
com.moonsworth.lunar.client.framework.feature.mod	MixinHelper26	BoxRenderer	box/border renderer: panel box (method1), inset box (method2/3) and separator line (method4) using GuiTheme colours
com.moonsworth.lunar.client.framework.feature.mod	MixinHelper27	ScaledTextRenderer	scaled text renderer: method1/2 draw text at a scale (with optional scissor), getStringWidth, method3 computes fit scale
com.moonsworth.lunar.client.framework.feature.mod	MixinHelper28	TextFieldRenderer	text-input renderer/editor: placeholder, cursor blink, selection highlight, key handling, returns the edited text
com.moonsworth.lunar.client.framework.feature.mod	MixinHelper2_2	MouseInput	mouse input handler: press/release tracking and a deferred click queue (List<MouseClick>) polled per rect for widget activation
com.moonsworth.lunar.client.framework.feature.mod	MixinHelper2_3	GuiComponent	abstract base of every GUI subsystem: holds the GuiRenderer, exposes sibling accessors and theme, start()/end() lifecycle
com.moonsworth.lunar.client.framework.feature.mod	MixinHelper3	GuiRenderState	pushed/popped GUI render state: visibility flags, clip rectangle, search text and x/y/z scale; copied on push (MixinHelper.method3/4)
com.moonsworth.lunar.client.framework.feature.mod	MixinHelper_2	MouseClick	completed mouse click record (x, y, button): contains(rect) test and button getter, queued by MouseInput
com.moonsworth.lunar.client.framework.feature.mod	MixinHelper_3	WidgetState	per-widget persistent state (id, x, y, w, h, scale, isDirty) with hover/update/delete hooks, owned by WidgetStateCache
com.moonsworth.lunar.client.framework.feature.mod	Module2	GuiEventDispatcher	dispatches render/scroll/click/drag/key events to the active screen module or, failing that, to all open overlay modules; queues tasks until a module is active
com.moonsworth.lunar.client.framework.feature.mod	ModuleBase2	OverlayModule	concrete GUI module shown as an overlay on top of the current screen (registered/activated via GuiModuleManager field10/field11)
com.moonsworth.lunar.client.framework.feature.mod	Module_2	GuiModule	abstract GUI module base: render(screen,matrix,x,y,partialTicks), scroll/click/drag/key hooks and onClose; superclass of ScreenModule/OverlayModule
