com.moonsworth.lunar.client.render.particle	Glintcolorizer2Impl2	com.moonsworth.lunar.client.render.particle	BedrockComponentKillPlane	Upstream Blockbuster component: exactly the 4-float plane a,b,c,d and plane-crossing particle.dead test; registered under minecraft:particle_kill_plane, sorting index 100	com/moonsworth/lunar/client/render/particle/Glintcolorizer2Impl2.java
com.moonsworth.lunar.client.render.particle.highlight	Glintcolorizer2Base	com.moonsworth.lunar.client.render.particle.highlight	BedrockComponentShapeBase	Upstream Blockbuster shape base: offset/direction(inwards|vector)/surface_only; applied at particle spawn (IComponentParticleInitialize)	com/moonsworth/lunar/client/render/particle/highlight/Glintcolorizer2Base.java
com.moonsworth.lunar.client.render.particle.highlight	Glintcolorizer2Base2	com.moonsworth.lunar.client.render.particle.highlight	BedrockComponentShapeEntityAABB	Upstream Blockbuster shape: random point in the target entity AABB (width/eye-height) with 6-way surface roll	com/moonsworth/lunar/client/render/particle/highlight/Glintcolorizer2Base2.java
com.moonsworth.lunar.client.render.particle.highlight	Glintcolorizer2Base3	com.moonsworth.lunar.client.render.particle.highlight	BedrockComponentShapeSphere	Upstream Blockbuster shape: random unit vector scaled by "radius" (half radius when not surface_only)	com/moonsworth/lunar/client/render/particle/highlight/Glintcolorizer2Base3.java
com.moonsworth.lunar.client.render.particle.highlight	Glintcolorizer2Base4	com.moonsworth.lunar.client.render.particle.highlight	BedrockComponentShapePoint	Upstream Blockbuster shape: position = offset, fixed direction applied only for ShapeDirection.Vector	com/moonsworth/lunar/client/render/particle/highlight/Glintcolorizer2Base4.java
com.moonsworth.lunar.client.render.particle.holograms	Glintcolorizer2Base	com.moonsworth.lunar.client.render.particle.holograms	BedrockComponentRate	Upstream Blockbuster abstract rate base with the single MolangExpression particles field	com/moonsworth/lunar/client/render/particle/holograms/Glintcolorizer2Base.java
com.moonsworth.lunar.client.render.particle.holograms	Glintcolorizer2Base2	com.moonsworth.lunar.client.render.particle.holograms	BedrockComponentRateSteady	Upstream Blockbuster component: spawn_rate/max_particles (default 50), per-emitter-tick emission with fraction carry	com/moonsworth/lunar/client/render/particle/holograms/Glintcolorizer2Base2.java
com.moonsworth.lunar.client.render.particle.holograms	Glintcolorizer2Base3	com.moonsworth.lunar.client.render.particle.holograms	BedrockComponentRateInstant	Upstream Blockbuster component: num_particles burst on the first emitter tick (default 10)	com/moonsworth/lunar/client/render/particle/holograms/Glintcolorizer2Base3.java
com.moonsworth.lunar.client.render.particle.mixin	Glintcolorizer2Base4	com.moonsworth.lunar.client.render.particle.mixin	SinDegrees	mclib.math.molang.functions.SinDegrees: Math.sin(deg/180*PI); MolangParser (Glintcolorizer3Iterator) registers it as "sin"	com/moonsworth/lunar/client/render/particle/mixin/Glintcolorizer2Base4.java
com.moonsworth.lunar.client.render.particle.mixin	Glintcolorizer2Base42	com.moonsworth.lunar.client.render.particle.mixin	CosDegrees	mclib.math.molang.functions.CosDegrees: Math.cos(deg/180*PI); MolangParser registers it as "cos" (distinct from the root Cos)	com/moonsworth/lunar/client/render/particle/mixin/Glintcolorizer2Base42.java
com.moonsworth.lunar.client.render.particle.nameplate	Glintcolorizer2Base4	com.moonsworth.lunar.client.render.particle.nameplate	Lerp	mclib.math.functions.utility.Lerp: Interpolations.lerp(a,b,t); registered as "lerp" in MathBuilder	com/moonsworth/lunar/client/render/particle/nameplate/Glintcolorizer2Base4.java
com.moonsworth.lunar.client.render.particle.nameplate	Glintcolorizer2Base42	com.moonsworth.lunar.client.render.particle.nameplate	HermiteBlend	mclib.math.functions.utility.HermiteBlend: 3x^2-2x^3; registered as "hermite_blend"	com/moonsworth/lunar/client/render/particle/nameplate/Glintcolorizer2Base42.java
com.moonsworth.lunar.client.render.particle.nameplate	Glintcolorizer2Base43	com.moonsworth.lunar.client.render.particle.nameplate	LerpRotate	mclib.math.functions.utility.LerpRotate: Interpolations.lerpYaw(a,b,t); registered as "lerprotate"	com/moonsworth/lunar/client/render/particle/nameplate/Glintcolorizer2Base43.java
com.moonsworth.lunar.client.render.particle.nameplate	Glintcolorizer2Base44	com.moonsworth.lunar.client.render.particle.nameplate	RandomFunction	mclib.math.functions.utility.Random: seeded/range random (3rd arg seeds, 2 args pick min..max); registered as "random"; suffixed to avoid the java.util.Random clash in the declaring file	com/moonsworth/lunar/client/render/particle/nameplate/Glintcolorizer2Base44.java
com.moonsworth.lunar.client.render.particle.nameplate	Glintcolorizer2Impl	com.moonsworth.lunar.client.render.particle.nameplate	BedrockComponentLocalSpace	Upstream Blockbuster component: position/rotation/scale/scale_billboard/direction/acceleration/gravity + linear/angular_velocity flags, sorting index 1000	com/moonsworth/lunar/client/render/particle/nameplate/Glintcolorizer2Impl.java
com.moonsworth.lunar.client.render.particle.nameplate	Glintcolorizer2Impl2	com.moonsworth.lunar.client.render.particle.nameplate	BedrockComponentInitialization	Upstream Blockbuster meta component: creation_expression/per_update_expression on the emitter (IComponentEmitterInitialize+Update)	com/moonsworth/lunar/client/render/particle/nameplate/Glintcolorizer2Impl2.java
com.moonsworth.lunar.client.render.particle.nameplate.mixin	Glintcolorizer2Base	com.moonsworth.lunar.client.render.particle.nameplate.mixin	NameplateBillboardComponent	Nameplate-engine appearance billboard: extends the root billboard component and renders nameplate quads through Bridge2_32; registered for minecraft:particle_appearance_billboard by nameplate/JsonDeserializerIterator	com/moonsworth/lunar/client/render/particle/nameplate/mixin/Glintcolorizer2Base.java
com.moonsworth.lunar.client.render.particle.nameplate.mixin	Glintcolorizer2Base2	com.moonsworth.lunar.client.render.particle.nameplate.mixin	NameplateTintingComponent	Nameplate-engine tinting: extends the root tinting component, renderOnScreen applies the Tint; registered for minecraft:particle_appearance_tinting	com/moonsworth/lunar/client/render/particle/nameplate/mixin/Glintcolorizer2Base2.java
com.moonsworth.lunar.client.render.particle.nameplate.mixin	Glintcolorizer2Impl	com.moonsworth.lunar.client.render.particle.nameplate.mixin	NameplateCollisionTintingComponent	Upstream BedrockComponentCollisionTinting for the nameplate engine: enabled+color, renders collision-tinting particles only; registered for blockbuster:particle_collision_tinting	com/moonsworth/lunar/client/render/particle/nameplate/mixin/Glintcolorizer2Impl.java
com.moonsworth.lunar.client.render.particle.nameplate.mixin	Glintcolorizer2Impl2	com.moonsworth.lunar.client.render.particle.nameplate.mixin	NameplateCollisionAppearanceComponent	Upstream BedrockComponentCollisionAppearance for the nameplate engine: enabled/lit/material/texture + billboard UV/flipbook and the full nameplate quad render; registered for blockbuster:particle_collision_appearance	com/moonsworth/lunar/client/render/particle/nameplate/mixin/Glintcolorizer2Impl2.java
com.moonsworth.lunar.client.render.particle.rewindhandlers	Glintcolorizer2Base	com.moonsworth.lunar.client.render.particle.rewindhandlers	BedrockComponentMotion	Upstream Blockbuster abstract motion base (empty body)	com/moonsworth/lunar/client/render/particle/rewindhandlers/Glintcolorizer2Base.java
com.moonsworth.lunar.client.render.particle.rewindhandlers	Glintcolorizer2Base2	com.moonsworth.lunar.client.render.particle.rewindhandlers	BedrockComponentMotionParametric	Upstream Blockbuster component: relative_position + rotation applied to the particle matrix	com/moonsworth/lunar/client/render/particle/rewindhandlers/Glintcolorizer2Base2.java
com.moonsworth.lunar.client.render.particle.rewindhandlers	Glintcolorizer2Base3	com.moonsworth.lunar.client.render.particle.rewindhandlers	BedrockComponentMotionDynamic	Upstream Blockbuster component: linear_acceleration / linear_drag_coefficient / rotation_acceleration / rotation_drag_coefficient	com/moonsworth/lunar/client/render/particle/rewindhandlers/Glintcolorizer2Base3.java
com.moonsworth.lunar.client.render.particle.rewindhandlers	Glintcolorizer2Impl	com.moonsworth.lunar.client.render.particle.rewindhandlers	BedrockComponentInitialSpin	Upstream Blockbuster component: "rotation" + "rotation_rate" -> particle initialRotation/rotationVelocity (rate/20)	com/moonsworth/lunar/client/render/particle/rewindhandlers/Glintcolorizer2Impl.java
com.moonsworth.lunar.client.render.particle.rewindhandlers	Glintcolorizer2Impl2	com.moonsworth.lunar.client.render.particle.rewindhandlers	BedrockComponentInitialSpeed	Upstream Blockbuster component: JSON array direction[3] or primitive speed (default 1) scaling the particle direction	com/moonsworth/lunar/client/render/particle/rewindhandlers/Glintcolorizer2Impl2.java
com.moonsworth.lunar.client.replay	Rewind	com.moonsworth.lunar.client.replay	ReplayAction	@FunctionalInterface run(Rewind3_3) used as the keybind action in ReplayKeybindHandler option/combination maps and invoked with the active replay session	com/moonsworth/lunar/client/replay/Rewind.java
com.moonsworth.lunar.client.replay.fishing	Fishing	com.moonsworth.lunar.client.replay.fishing	UuidProvider	Single-method interface (T get()) always instantiated as Fishing<UUID>: RewindIterator implements it and Highlight/HighlightTreeMap key entries by the returned UUID	com/moonsworth/lunar/client/replay/fishing/Fishing.java
com.moonsworth.lunar.client.replay.mixin	Rewind	com.moonsworth.lunar.client.replay.mixin	RewindFileCache	Replay file library: Map<UUID,RewindFileReader>, scans .rewind files with MediaPool+ThumbnailManager, opens/caches/closes readers by UUID	com/moonsworth/lunar/client/replay/mixin/Rewind.java
com.moonsworth.lunar.client.replay.rewindhandlers.chest	Chest	com.moonsworth.lunar.client.replay.rewindhandlers.chest	RewindTimelinePanel	GuiIterator panel of the rewindTimeline route (RewindTimelineBridge.method15 -> RewindHandlers.method29): emits selectedLayer/additionalSelectedLayers/links/timeline tracks+layers+keyframes	com/moonsworth/lunar/client/replay/rewindhandlers/chest/Chest.java
com.moonsworth.lunar.client.replay.rewindhandlers.click	Click	com.moonsworth.lunar.client.replay.rewindhandlers.click	RewindTimelinesListPanel	GuiIterator panel of the rewindTimelinesList route (RewindTimelinesListBridge.method15 -> RewindHandlers.method34): emits the list of replay timelines (id+name)	com/moonsworth/lunar/client/replay/rewindhandlers/click/Click.java
com.moonsworth.lunar.client.replay.rewindhandlers.colorsaturation	Colorsaturation	com.moonsworth.lunar.client.replay.rewindhandlers.colorsaturation	RewindPropertiesPanel	GuiIterator panel of the rewindProperties route (RewindPropertiesBridge.method15 -> RewindHandlers.method35): emits availableProperties/showMods/hideKeyframeControls/properties/canUndo/canRedo	com/moonsworth/lunar/client/replay/rewindhandlers/colorsaturation/Colorsaturation.java
com.moonsworth.lunar.client.replay.rewindhandlers.coordinates	Coordinates	com.moonsworth.lunar.client.replay.rewindhandlers.coordinates	RewindEditorContext	Static rewind-editor context (selected layers/keyframes, playhead, zoom, timeline lookup helpers) and base class of the rewind route providers (RewindTimelineBridge/RewindPropertiesBridge/RewindEditorBridge/...)	com/moonsworth/lunar/client/replay/rewindhandlers/coordinates/Coordinates.java
com.moonsworth.lunar.client.replay.rewindhandlers.holograms	Bridge7Iterator	com.moonsworth.lunar.client.replay.rewindhandlers.holograms	RewindLoadingScreen	Screen shown while a rewind recording loads: "Loading Rewind..." banner and a cancel button that closes the rewind mod	com/moonsworth/lunar/client/replay/rewindhandlers/holograms/Bridge7Iterator.java
com.moonsworth.lunar.client.util	Annotation	com.moonsworth.lunar.client.util	TranslationKey	Annotation whose Type enum holds translation-key prefixes (features.$MOD$.info, settings, settings.labels/buttons, gui.components...); the IntelliJ @Pattern is a translation-key pattern; 100 jar refs	com/moonsworth/lunar/client/util/Annotation.java
com.moonsworth.lunar.client.util	Coordinates	com.moonsworth.lunar.client.util	LunarSoundPlayer	Custom sound player: plays registered sounds or mp3/wav/ogg files from .minecraft/lunar/sounds, owns the sound-name list, file-size check and 10s missing-sound throttle	com/moonsworth/lunar/client/util/Coordinates.java
com.moonsworth.lunar.client.util	Fishing	com.moonsworth.lunar.client.util	LineSegment	Immutable (Vector3dc,Vector3dc) pair: produced by LineFitter edge fitting, drawn by fishing.click.Click.method18, emitted as replay highlight quad edges by RewindHandlers3Updater	com/moonsworth/lunar/client/util/Fishing.java
com.moonsworth.lunar.client.util	MixinHelper	com.moonsworth.lunar.client.util	SpecBuilder	Abstract fluent builder base of the source-generation spec library (JavadocSpec+AnnotationSpec sets, typed self-returning methods); extended by FieldSpec.Data and MethodSpec.Data	com/moonsworth/lunar/client/util/MixinHelper.java
com.moonsworth.lunar.ichor	Annotation	com.moonsworth.lunar.ichor	TransformMethod	Ichor transformer method-hook annotation: String value is the target method name/pattern (default ".*"), e.g. @Annotation("<init>") on (ClassNode,MethodNode) hooks; sibling of @TransformClass	com/moonsworth/lunar/ichor/Annotation.java
