com.moonsworth.lunar.client.cosmetics.inactive.mixin.rewindhandlers.mixin	Rewindhandlers	com.moonsworth.lunar.client.cosmetics.inactive.mixin.rewindhandlers.mixin	BoneHierarchyNode	Bedrock bone tree node: children HashMap<String, node> + raw bone Rewindhandlers4_2; built/consumed by BoneHierarchyBuilder
com.moonsworth.lunar.client.cosmetics.inactive.rewindhandlers	Rewindhandlers	com.moonsworth.lunar.client.cosmetics.inactive.rewindhandlers	BoneHierarchySerializer	Interface building the animatable skeleton (Rewindhandlers2_2) from a BoneHierarchyBuilder and one node into an IBoneSerializer; implemented by the name-keyed registry RewindhandlersIterator
com.moonsworth.lunar.client.framework.feature.mod.fishing.rewindhandlers	Rewindhandlers	com.moonsworth.lunar.client.framework.feature.mod.fishing.rewindhandlers	SeaCreature	Sea creature definition (key id, name, spawnMessage, ItemRarity, Set<RewindhandlersType> conditions); held/mapped by SeaCreatureRegistry, looked up by DoubleHookListener + SkyblockSeaCreatureMessages
com.moonsworth.lunar.client.framework.feature.mod.fishing.holograms.rewindhandlers	Rewindhandlers	com.moonsworth.lunar.client.framework.feature.mod.fishing.holograms.rewindhandlers	RoomStateHistory	Per-room MapRoomType + WorldPosition bounds + List<RoomStateChange> with timestamp seek (method4/method5) used by the dungeon map (Holograms2_5) and RoomTemplateDetector
com.moonsworth.lunar.client.framework.feature.mod.holograms.rewindhandlers	Rewindhandlers	com.moonsworth.lunar.client.framework.feature.mod.holograms.rewindhandlers	ChatMessageParser	Parses Hypixel/Skyblock chat lines into its nested Extension types (IslandVisitorChatMessage, Data, PartyChatMessage, GuildChatMessage, GuildOfficerChatMessage, DirectMessageReceived/Sent, CoopChatMessage); entry point Rewindhandlers.method1 called by ChatMessageListener; nested type registry used by fishing/Gui2Extension chat channels
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	Rewindhandlers	com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	SkyblockProfileEvents	Container for the profile events SkyblockProfileIdEvent / SkyblockProfileLoadEvent / SkyblockProfileChangeEvent consumed by ProfileIdListener/SkyblockProfileCache/SkillXpListener/SackCountListener
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers.mixin	Rewindhandlers	com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers.mixin	EventCropPlaced	CropType event fired by CropTracker on EventBlockPlace when a crop is planted; consumed by SkyblockFarmingHud
com.moonsworth.lunar.client.framework.listener.rewindhandlers	Rewindhandlers	com.moonsworth.lunar.client.framework.listener.rewindhandlers	LocrawResponse	Gson model of the /locraw JSON (server/gametype/mode/map/lobbyname) plus the static empty default; converted into HypixelLocation by HypixelLocationListener
com.moonsworth.lunar.client.replay.rewindhandlers	Rewindhandlers	com.moonsworth.lunar.client.replay.rewindhandlers	ReplayClock	Replay playback clock: speed / freeze options, simulated time, partialTick, pause/step/skip and progress; RewindHandlers.method41(); TimerRewindMixin uses getTime()*1_000_000 as the system time while replaying
com.moonsworth.lunar.client.replay.rewindhandlers.mixin	Rewindhandlers	com.moonsworth.lunar.client.replay.rewindhandlers.mixin	RewindCameraController	Abstract per-frame camera controller (method1(partialTicks) + EventMouseScroll/EventMouseMove/EventRewindFrame hooks) driven by RewindHandlers3Updater; subclasses RewindhandlersImpl (free camera) and CameraRewindHandler (fixed to player)
com.moonsworth.lunar.client.cosmetics.inactive.gui	Gui	com.moonsworth.lunar.client.cosmetics.inactive.gui	AnimationSelector	Interface @Nullable GuiHandler method1(RenderContext): picks the animation to play for the current context; implemented by GuiHandler (always plays itself) and ConditionalAnimationSelector (molang conditions)
com.moonsworth.lunar.client.cosmetics.inactive.mixin.gui	Gui	com.moonsworth.lunar.client.cosmetics.inactive.mixin.gui	AnimationDefinition	Gson animation model: "name", "states" (GuiImpl[]), "default_transition_ticks" (10); used as the "default_anim"/"animation" field in Gui2Impl and AnimationStateConfig
com.moonsworth.lunar.client.cosmetics.inactive.mixin.gui.mixin	Gui	com.moonsworth.lunar.client.cosmetics.inactive.mixin.gui.mixin	LayeredAnimationController	AnimationControllerDefinition registered as "layered": builds one AnimationControllerImpl("controller"+i) per AnimationBuilder in "anims" and plays them via method2
com.moonsworth.lunar.client.driver.core.gui	Gui	com.moonsworth.lunar.client.driver.core.gui	DriverDataProvider	Interface JsonElement method128(): data half of DriverGuiExtension (JsonProvider provides the other half); defaults supplied by markers.mixin.gui.GuiIterator.Extension
com.moonsworth.lunar.client.driver.core.gui.mixin	Gui	com.moonsworth.lunar.client.driver.core.gui.mixin	MarkersBridge	DriverGuiExtension registered as route "markers"; @CallbackJS("mark") marks the clicked position as a Markers2.Type and closes the screen
com.moonsworth.lunar.client.driver.gui	Gui	com.moonsworth.lunar.client.driver.gui	ModsBridge	DriverGuiExtension registered as route "mods"; method15() returns the mods list GUI from FogLoader3.method12()
com.moonsworth.lunar.client.event.mixin.gui	Gui	com.moonsworth.lunar.client.event.mixin.gui	EventBridgePayload	Unused event-package data holder: no supertype, single BridgeExtension field + getter, zero references in the tree and in the runtime jars; payload-derived best-effort name (low confidence)
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	Gui	com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	ItemValueResponse	Item value lookup result: success/value/Type(NO_OBTAINER|OBTAINER_FAILED) with Builder (nested Data); toString literally "ItemValueResponse.ItemValueResponseBuilder(...)"; returned by all ItemValueParser implementations
com.moonsworth.lunar.client.framework.feature.mod.gui	Gui	com.moonsworth.lunar.client.framework.feature.mod.gui	SkyblockInventoryButtonsMovementGui	Drag/place editor screen for the Skyblock inventory buttons (lang path ".skyblockInventoryButtonsMovement", keybind mouse1 hold addButtonsToRegion etc.); displayed by SkyblockInventoryButtons.method226
com.moonsworth.lunar.client.framework.feature.mod.gui.mixin	Gui	com.moonsworth.lunar.client.framework.feature.mod.gui.mixin	DungeonWaypointHudSettings	HUD settings panel (MixinCore9Base) for dungeon waypoints: preset/render mode/box mode/when/through-walls/offset/size/colors, lang keys dungeonWaypointHud*
com.moonsworth.lunar.client.replay.gui	Gui	com.moonsworth.lunar.client.replay.gui	RewindPaths	Static rewind directory/path constants: .record, .packs, rewinds/<version>, .thumbnails, projects, videos, screenshots, ffmpeg path and the 2^16 ZSTD threshold; referenced by all replay record/read/export code
com.moonsworth.lunar.client.replay.rewindhandlers	Gui	com.moonsworth.lunar.client.replay.rewindhandlers	RewindPackListProvider	DriverGuiExtension registered as route "rewindPacks": serialises the resourcepacks folder tree plus built-in packs into {name,path,type} JSON for the rewind editor
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	GuiIterator	com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	KuudraKeyItemValueParser	ItemValueParser matching "^([A-Za-z]+ )?Kuudra Key$" and summing the per-tier key value (Basic/Hot/...) with the Barbarian/Mage faction bonus from the skyblock profile
com.moonsworth.lunar.client.replay.rewindhandlers	GuiIterator	com.moonsworth.lunar.client.replay.rewindhandlers	RewindListProvider	Async rewind library scanner ("lunar-rewind-list-provider-thread"): walks rewinds/projects/record dirs, parses project.json and .rewind metadata into the entries JSON (minecraftVersion/duration/compatible/type/mods/thumbnails/locations/date); currently unreferenced
com.moonsworth.lunar.client.replay.rewindhandlers.coordinates	GuiIterator	com.moonsworth.lunar.client.replay.rewindhandlers.coordinates	RewindPropertyProvider	Abstract base of the rewind-editor property providers (Chest, Click, Colorsaturation, MediaExporter, EntityContextMenu, ExportSettingsPanel, EffectsPanel, InputTimelinePanel, holograms) adding abstract method1(RewindHandlers) and self-registration into the provider list
com.moonsworth.lunar.client.replay.rewindhandlers.fishing	GuiIterator	com.moonsworth.lunar.client.replay.rewindhandlers.fishing	CreateProjectBridge	DriverGuiExtension registered as route "rewindCreateProject": video resolution/orientation/framerate and audio type options, @CallbackJS init/updateValue/validate/rename, method2() builds the RewindhandlersNameplate recording settings
com.moonsworth.lunar.client.framework.feature.waypoints	Gui2Loader	com.moonsworth.lunar.client.framework.feature.waypoints	BadlionWaypointImporter	WaypointImporter for Badlion: reads BLClient-Mod-Profiles zips (data.json) and decodes BLCWP: base64/compressed waypoint blobs
com.moonsworth.lunar.client.framework.feature.waypoints.mixin	Gui2Loader	com.moonsworth.lunar.client.framework.feature.waypoints.mixin	WaypointImporter	Abstract waypoint importer base (implements JsonProvider): method2() source entries, method3()/method4() decode to Waypoint, shared parse helpers and provide() name/icon; decoders list used by WaypointImportJsApi
com.moonsworth.lunar.client.framework.feature.waypoints.mixin.holograms	Gui2Loader	com.moonsworth.lunar.client.framework.feature.waypoints.mixin	XaeroWaypointImporter	WaypointImporter for Xaero's Minimap: walks xaero/minimap/<world>/dim%N/waypoints.txt
com.moonsworth.lunar.client.framework.feature.waypoints.mixin.nameplate	Gui2Loader	com.moonsworth.lunar.client.framework.feature.waypoints.mixin	SkytilsWaypointImporter	WaypointImporter for Skytils: decompresses the <Skytils-Waypoint-Data>(V1) payload and reads categories/waypoints JSON
com.moonsworth.lunar.client.framework.feature.waypoints.mixin.rewindhandlers	Gui2Loader	com.moonsworth.lunar.client.framework.feature.waypoints.mixin	VoxelMapWaypointImporter	WaypointImporter for VoxelMap: parses voxelmap/*.points name/x/y/z/dimensions lines and applies red/green/blue/alpha colours
