com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	HighlightImpl	com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	EventEquippedItemChange	(ItemStack, itemId String, displayName String) DynamicListenerEvent @TriggeredBy(EquippedItemListener); EquippedItemListener posts it from the EventTick handler when the held item changes; SkyblockLockMouse.method3 reacts	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/HighlightImpl.java
com.moonsworth.lunar.client.replay.highlight	HighlightImpl	com.moonsworth.lunar.client.replay.highlight	TimelineRenderJob	ReplayTimeline subclass with @SerializedName("savePath") + target File; queued in RewindRenderQueue (render_queue/*.json) for export, listed under "timelines" by ExportSettingsPanel, removed by Rewindhandlers2_4	com/moonsworth/lunar/client/replay/highlight/HighlightImpl.java
com.moonsworth.lunar.client.event.fishing	HighlightBase	com.moonsworth.lunar.client.event.fishing	EventProjectileBase	abstract base of EventProjectileSpawn/EventProjectileHit/EventProjectileRemove carrying the projectile entity; consumed by ProjectileTracker, FishingHookTracker, KillSounds/KillSoundTracker	com/moonsworth/lunar/client/event/fishing/HighlightBase.java
com.moonsworth.lunar.client.event.mixin.fishing	HighlightBase	com.moonsworth.lunar.client.event.mixin.fishing	EventPlayerBlockInteractBase	abstract base of EventPlayerBlockInteract/EventPlayerBlockInteractExtended carrying (Vec3i blockPos, BlockEntity block) + optional extra block; fired on player block interaction (base for the block-interact events)	com/moonsworth/lunar/client/event/mixin/fishing/HighlightBase.java
com.moonsworth.lunar.client.event.mixin.gui	HighlightBase	com.moonsworth.lunar.client.event.mixin.gui	EventTeleportBase	abstract immutable position/rotation event (x,y,z,rotX,rotY with equals/hashCode); subclasses EventTeleportPre/EventTeleportPost consumed by SkyblockTpMaze, SkyblockSmoothTeleport, RewindRecorder	com/moonsworth/lunar/client/event/mixin/gui/HighlightBase.java
com.moonsworth.lunar.client.event.mixin.holograms	HighlightBase	com.moonsworth.lunar.client.event.mixin.holograms	EventOptionsReloadBase	abstract base of EventOptionsReload (empty); consumed by SoundChanger and SettingsOverrideDebug to re-apply options after a reload	com/moonsworth/lunar/client/event/mixin/holograms/HighlightBase.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	HighlightBase	com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	WormScathaEventBase	abstract DynamicListenerEvent base @TriggeredBy(WormScathaSpawnListener) for Data (empty trigger) and WormScathaSpawnEvent(boolean spawned); WormScathaSpawnListener posts both, SkyblockWormScathaAlert/SkyblockScathaTrackerHud consume	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/HighlightBase.java
com.moonsworth.lunar.client.cosmetics.inactive.mixin.highlight	Highlight	com.moonsworth.lunar.client.cosmetics.inactive.mixin.highlight	MolangRuntime	502-line Molang evaluator: holds ExecutionContext + EvaluatorImpl, caches compiled Stmt/Expr (Fps6), refreshes all query.* variables each frame (BoneQuery inner class), evaluate(List<Stmt>)/method1(Expr); built by Holograms2Iterator/GeckolibDebugMod and driven through EvaluatorImpl	com/moonsworth/lunar/client/cosmetics/inactive/mixin/highlight/Highlight.java
com.moonsworth.lunar.client.event	Highlight	com.moonsworth.lunar.client.event	LunarEvent	root event type of the client: LunarEventBus keys listeners by Class<? extends Highlight> and only dispatches Highlight instances (LunarEventBus:37/45/191); 230+ events extend it. NOT "Event": that simple name already exists as the nested net.minecraft...S42PacketCombatEvent.Event enum	com/moonsworth/lunar/client/event/Highlight.java
com.moonsworth.lunar.client.framework.feature.mod.fishing.highlight	Highlight	com.moonsworth.lunar.client.framework.feature.mod.fishing.highlight	HighlightMigrationStep	package-private @VersionGate(min=33) interface { void method1(HighlightMigrationContext) }; implemented by HighlightHandler, run in order by HighlightConfigMigrations.method1 for config element position/size migrations	com/moonsworth/lunar/client/framework/feature/mod/fishing/highlight/Highlight.java
com.moonsworth.lunar.client.render.particle.highlight	Highlight	com.moonsworth.lunar.client.render.particle.highlight	ParticleDirection	abstract particle "direction" JSON option (values "inwards"/"outwards" or [x,y,z]) written into Glintcolorizer4_2.field30; nested FixedVelocity (Molang x/y/z) and RadialVelocity(-1/1); parsed by Glintcolorizer2Base.method1 on the "direction" key	com/moonsworth/lunar/client/render/particle/highlight/Highlight.java
com.moonsworth.lunar.client.replay.highlight	Highlight	com.moonsworth.lunar.client.replay.highlight	SegmentTimeline	generic per-track timeline V extends Sliceable<Integer,V> & Fishing<UUID>: TreeMapImpl<Range<Integer>,V> with undo/redo (HighlightTreeMap), insert/split/shift ranges, JSON (de)serialization via HighlightAdapter; wrapped by Track<T> and used by Rewind2_3/TrackCollection	com/moonsworth/lunar/client/replay/highlight/Highlight.java
com.moonsworth.lunar.client.replay.rewindhandlers.highlight	Highlight	com.moonsworth.lunar.client.replay.rewindhandlers.highlight	MusicTrackManager	rewind background-music downloader: static CDN base "https://rewind.lunarclientcdn.com/music/", MusicTrack list (Constellation Convos, Cutesy Bossanova, Speed, Triumph, Wowie Zowie!), method1 downloads missing tracks via BackgroundExecutor, method2 verifies hashes; consumed by Rewindhandlers2Impl/MediaPool	com/moonsworth/lunar/client/replay/rewindhandlers/highlight/Highlight.java
com.moonsworth.lunar.client.event.mixin	HighlightType	com.moonsworth.lunar.client.event.mixin	InputAction	enum UP, DOWN: press/release action carried by EventKeybind (BridgeType_8 key + action) and EventMouseButton(int button, int mods, action); consumers test == DOWN for clicks (CpsListener, Screenshot, ToggleSneak, ScreenInteractionHandler)	com/moonsworth/lunar/client/event/mixin/HighlightType.java
com.moonsworth.lunar.client.framework.feature.mod.highlight	HighlightType	com.moonsworth.lunar.client.framework.feature.mod.highlight	DungeonFloor	enum of Catacombs/Master floors (NONE, E, F1-F7, M1-M7) with secret% requirement, time limit, boss-room pos, pretty name; parsed from the scoreboard by DungeonFloorListener.method4, posted via Rewindhandlers$Data10, used by DungeonWaypointManager	com/moonsworth/lunar/client/framework/feature/mod/highlight/HighlightType.java
com.moonsworth.lunar.client.framework.feature.mod.holograms.highlight.mixin	HighlightType	com.moonsworth.lunar.client.framework.feature.mod.holograms.highlight.mixin	SkyblockMenuType	enum of 60+ regex patterns matching the current SkyBlock screen title (COMMISSIONS, TERMINAL_*, EXPERIMENT_*, CHOCOLATE_*, ...) with isTerminalGui()/isChestClaimGui()/isAuctionGui() helpers; resolved by HighlightTypeListener.method5 from ScreenTitleListener and read by 40 mods	com/moonsworth/lunar/client/framework/feature/mod/holograms/highlight/mixin/HighlightType.java
com.moonsworth.lunar.client.framework.feature.mod.fishing	JsonDeserializerIterator	com.moonsworth.lunar.client.framework.feature.mod.fishing	GlaciteTunnelsDeserializer	JsonDeserializer<Fishing> for the "nodes"/"links" graph loaded from glacite-tunnels.json (Module.method3): Fishing2 nodes keyed by UUID into a toxi UndirectedGraph, then edges; registered in Module:64	com/moonsworth/lunar/client/framework/feature/mod/fishing/JsonDeserializerIterator.java
com.moonsworth.lunar.client.framework.feature.mod.fishing.chest	JsonDeserializerIterator	com.moonsworth.lunar.client.framework.feature.mod.fishing.chest	ImportantNpcLocationsDeserializer	JsonDeserializer<fishing.chest.Chest> for important-npc-locations.json (Module.method3 "important-npc-locations.json"): category -> list of "x,y,z" positions; used by SkyblockHidePlayersNearNpc and Module:80/161	com/moonsworth/lunar/client/framework/feature/mod/fishing/chest/JsonDeserializerIterator.java
com.moonsworth.lunar.client.framework.feature.mod.fishing.colorsaturation	JsonDeserializerIterator	com.moonsworth.lunar.client.framework.feature.mod.fishing.colorsaturation	MinionDataDeserializer	JsonDeserializer<Colorsaturation> for minions.json (Module:171): "categories" name->category string map + "xp" name->double map; consumed by SkyblockEnhancedMinionMenu.method8	com/moonsworth/lunar/client/framework/feature/mod/fishing/colorsaturation/JsonDeserializerIterator.java
com.moonsworth.lunar.client.framework.feature.mod.fishing.coordinates	JsonDeserializerIterator	com.moonsworth.lunar.client.framework.feature.mod.fishing.coordinates	MaxLevelsDeserializer	JsonDeserializer<coordinates.mixin.Coordinates> for max-levels.json (Module:146): "skills" keys parsed via CoordinatesType.of into Object2IntOpenHashMap<CoordinatesType> plus a String-keyed copy	com/moonsworth/lunar/client/framework/feature/mod/fishing/coordinates/JsonDeserializerIterator.java
com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	JsonDeserializerIterator	com.moonsworth.lunar.client.framework.feature.mod.fishing.gui	ImportantItemsDeserializer	JsonDeserializer<gui.mixin.ImportantItems> for important-items.json (Module:145 "important-items.json"): dungeons/kuudra ImportantItemCategory with weapons/items/pets sets; registered in Module:78	com/moonsworth/lunar/client/framework/feature/mod/fishing/gui/JsonDeserializerIterator.java
com.moonsworth.lunar.client.framework.feature.mod.fishing.holograms	JsonDeserializerIterator	com.moonsworth.lunar.client.framework.feature.mod.fishing.holograms	DungeonSplitsDeserializer	JsonDeserializer<DungeonSplits> for splits.json (Module:136): catacombs floor splits keyed by DungeonFloor + kuudra tiers keyed by KuudraTier, building Holograms4_4 patterns per split; registered in Module:71	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/JsonDeserializerIterator.java
com.moonsworth.lunar.client.framework.feature.mod.fishing.holograms.mixin	JsonDeserializerIterator	com.moonsworth.lunar.client.framework.feature.mod.fishing.holograms.mixin	KuudraWaypointsDeserializer	JsonDeserializer<KuudraWaypoints> for kuudra-waypoints.json (Module:141): "pearl" waypoints (pos + waypoints + second) and "stun" positions; registered in Module:73	com/moonsworth/lunar/client/framework/feature/mod/fishing/holograms/mixin/JsonDeserializerIterator.java
com.moonsworth.lunar.client.framework.feature.mod.fishing.mixin	JsonDeserializerIterator	com.moonsworth.lunar.client.framework.feature.mod.fishing.mixin	ChocolateEggLocationsDeserializer	JsonDeserializer<ChocolateEggLocations> for hoppity-eggs.json (Module:138): area -> egg id -> Data(pos, message); consumed by SkyblockHoppityEggHud; registered in Module:72	com/moonsworth/lunar/client/framework/feature/mod/fishing/mixin/JsonDeserializerIterator.java
com.moonsworth.lunar.client.framework.feature.mod.fishing.rewindhandlers	JsonDeserializerIterator	com.moonsworth.lunar.client.framework.feature.mod.fishing.rewindhandlers	SeaCreatureRegistryDeserializer	JsonDeserializer<SeaCreatureRegistry> for fishing/sea-creatures.json (Module:168): sea creature id -> Rewindhandlers(name, spawnMessage, ItemRarity, EnumSet<RewindhandlersType> requirements); registered in Module:82	com/moonsworth/lunar/client/framework/feature/mod/fishing/rewindhandlers/JsonDeserializerIterator.java
com.moonsworth.lunar.client.framework.feature.tps	JsonDeserializerIterator	com.moonsworth.lunar.client.framework.feature.tps	TpsDeserializer	recursive JsonDeserializer<Tps> for nested Tps objects with "__values__" string arrays, used by LunarConstants.field22 (Module equivalent) to load tps data; registered in LunarConstants	com/moonsworth/lunar/client/framework/feature/tps/JsonDeserializerIterator.java
com.moonsworth.lunar.client.render.particle	JsonDeserializerIterator	com.moonsworth.lunar.client.render.particle	BedrockParticleDeserializer	abstract JsonDeserializer+JsonSerializer<Glintcolorizer3_2> for Bedrock "particle_effect"/format_version 1.10.0 JSON: description/basic_render_parameters, curves, component registry BiMap (emitter_*/particle_* -> Glintcolorizer2_3 classes); also serializes back	com/moonsworth/lunar/client/render/particle/JsonDeserializerIterator.java
com.moonsworth.lunar.client.render.particle.nameplate	JsonDeserializerIterator	com.moonsworth.lunar.client.render.particle.nameplate	BlockbusterParticleDeserializer	subclass of the Bedrock particle deserializer adding billboard/tinting components (particle_appearance_billboard/tinting) and blockbuster:particle_collision_appearance/tinting; instantiated by Glintcolorizer3_2.method2	com/moonsworth/lunar/client/render/particle/nameplate/JsonDeserializerIterator.java
