package	old	new	evidence
com.moonsworth.lunar.bridge.itemcounter	ItemcounterType_2	Biome	Lunar's own biome enum OCEAN..SULFUR_CAVES with resourceLocation/legacyId/category(BiomeCategory)/color and fromBiomeBridge(Itemcounter_3); wraps the biome registry
com.moonsworth.lunar.bridge.itemcounter	ItemcounterType_3	PathTypeBridge	enum LAND/WATER/AIR; passed to Bridge2_17.bridge$isPathfindable(...,ItemcounterType_3); wraps net.minecraft.pathfinding.PathType
com.moonsworth.lunar.bridge.itemcounter	ItemcounterType_4	BlockRenderTypeBridge	enum INVISIBLE/ENTITYBLOCK_ANIMATED/MODEL; returned by Bridge2_17.bridge$getRenderShape(); wraps net.minecraft.block.BlockRenderType
com.moonsworth.lunar.bridge.itemcounter	Itemcounter_2	MapDecorationBridge	bridge$getX/getY/getRot + setters + bridge$getDecorationType (Itemcounter$Type GREEN/BLUE); wraps net.minecraft.world.storage.MapDecoration
com.moonsworth.lunar.bridge.itemcounter	Itemcounter_3	BiomeBridge	bridge$getBiomeName/bridge$getBiomeID/bridge$getTemperature(Horsestats20Extension2); implemented by legacy/mixin/BiomeGenBaseMixin @Mixin(BiomeGenBase); wraps net.minecraft.world.biome.Biome
com.moonsworth.lunar.bridge.itemcounter	Itemcounter_5	EquippableComponentBridge	bridge$layerAssetId(boolean,ItemStack)->Horsestats14 and bridge$isDecal(); a data-component value registered as DataComponentTypes.field37; wraps the equippable/equipment-layer component
com.moonsworth.lunar.client.inactive.rewindhandlers	Rewindhandlers2	GeoModelSerializer	Gson (de)serializer for the Bedrock/GeckoLib geometry format: parses OffsetDateTime/OffsetTime and Rewindhandlers3_2 (format_version + minecraft:geometry), registers OffsetDateTime adapter; error "Cannot deserialize FormatVersion"
com.moonsworth.lunar.client.inactive.rewindhandlers	Rewindhandlers3	ModelQuad	one cube face: 4 Rewindhandlers4 vertices with u/v, a normal Vector3f and a HorsestatsType_2 facing; field1/field2 give the CCW/CW vertex orders
com.moonsworth.lunar.client.inactive.rewindhandlers	Rewindhandlers4	ModelVertex	vertex = Vector3f position + u/v floats; method1/method2 clone with new UVs
com.moonsworth.lunar.client.inactive.rewindhandlers	Rewindhandlers5	ModelCube	Bedrock "cubes" entry: @Annotation27 inflate/mirror/origin/pivot/rotation/size/uv; built into geometry by Rewindhandlers_2
com.moonsworth.lunar.client.inactive.rewindhandlers	Rewindhandlers6	ModelDescription	Bedrock model description: @Annotation27 identifier/texture_width/texture_height/visible_bounds_*/preserve_model_pose and animationArmsDown/ArmsOutFront/... flags
com.moonsworth.lunar.client.inactive.rewindhandlers	Rewindhandlers7	FaceTexture	per-face texture: @Annotation27 material_instance/uv/uv_size; held six times by Rewindhandlers8
com.moonsworth.lunar.client.inactive.rewindhandlers	Rewindhandlers8	ModelFaceTextures	the six per-face Rewindhandlers7 textures @Annotation27 down/east/north/south/up/west
com.moonsworth.lunar.client.inactive.rewindhandlers	Rewindhandlers10	ModelTransform	@Annotation27 ignore_inherited_scale/offset/rotation transform block
com.moonsworth.lunar.client.inactive.rewindhandlers	Rewindhandlers13	BedrockModel	root model: @Annotation27 bones (Rewindhandlers4_2[])/cape/description (Rewindhandlers6)
com.moonsworth.lunar.client.inactive.rewindhandlers	Rewindhandlers14	TextureMesh	@Annotation27 local_pivot/position/rotation/scale/texture; listed under texture_meshes of a bone
com.moonsworth.lunar.client.inactive.rewindhandlers	RewindhandlersType2	FormatVersion	enum VERSION_1_12_0/VERSION_1_14_0/VERSION_1_21_20 with toValue/forValue; error "Cannot deserialize FormatVersion"
com.moonsworth.lunar.client.inactive.rewindhandlers	Rewindhandlers_2	CubeMesh	built cube geometry: 6 Rewindhandlers3 quads (one per HorsestatsType_2 face) assembled from a Rewindhandlers5 cube + Rewindhandlers6 description, with pivot/rotation/inflate/mirror
com.moonsworth.lunar.client.inactive.rewindhandlers	Rewindhandlers_3	PolyMesh	@Annotation27 normalized_uvs/normals/polys/positions/uvs poly mesh; stored under poly_mesh of a bone
