com.moonsworth.lunar.bridge	MixinHelper2_11	StyledCharSink	functional sink boolean accept(int index, Style style, int codePoint) (Adventure FormattedCharSink analogue); implemented by NickhiderImpl and LegacyFormattingSerializer
com.moonsworth.lunar.bridge	MixinHelper2_12	TextColorFunctionHolder	static holder of Function<Float,Integer>: set/clear/get around drawString in MixinHelper6_5.method14 (temporary text-colour override)
com.moonsworth.lunar.bridge	MixinHelper2_13	FoodComponentBridge	food data component payload (MixinHelper3.field22, @Annotation2(min=26)): bridge$givesBadEffect(); read via BridgeExtension_4.bridge$getDataComponent from client food-utility code
com.moonsworth.lunar.bridge	MixinHelper2_2	TypeCoercionPipeline	chains MixinHelper_16 coercion functors for params (field1) and return type (field2); throws "Failed to coerce param/return type %s to %s. Functors: %s"
com.moonsworth.lunar.bridge	MixinHelper2_3	InterpolatedValueProvider	@Annotation2(min=17) functional T bridge$get(float); returned as MixinHelper2_3<MixinHelper_18> by MixinHelper_12.bridge$getTransformation (rendered transform at partial tick)
com.moonsworth.lunar.bridge	MixinHelper2_4	RenderTypeProvider	@FunctionalInterface RenderTypeBridge get(float); registry MixinHelper5_6 fields 41/42 wrap this to build lunar_lines / lunar_lines_esp for a given line width
com.moonsworth.lunar.bridge	MixinHelper2_7	NoOpLegacyPacketBridge	no-op packet factory: impl legacy/wrapper/MixinHelper5 super(null), method2() returns null; used by RewindhandlersNameplateCoreIterator5 for both <=1.8 and >=1.19 paths
com.moonsworth.lunar.bridge	MixinHelper2_9	DataComponentMapBridge	component container: Set<MixinHelper_9<?>> bridge$keySet() + boolean bridge$has(MixinHelper_9<?>); peer of MixinHelper_9 data component keys
com.moonsworth.lunar.bridge	MixinHelper3	DataComponentTypes	static registry of 57 MixinHelper_9 data component keys (food/dyed colour/container items/lore/...); queried via BridgeExtension_4.bridge$getDataComponent(MixinHelper3.fieldNN)
com.moonsworth.lunar.bridge	MixinHelper30	EntityHeadLookPacketBridge	packet translator for S19PacketEntityHeadLook; impl legacy/wrapper/MixinHelper3 super(S19PacketEntityHeadLook.class), builds from EntityLivingBase.rotationYawHead
com.moonsworth.lunar.bridge	MixinHelper31	SpawnPaintingPacketBridge	packet translator S10PacketSpawnPainting -> S13PacketDestroyEntities; impl legacy/wrapper/MixinHelper4_3 super(S10PacketSpawnPainting.class), method6 reuses entityID
com.moonsworth.lunar.bridge	MixinHelper3_2	LineSink	functional accept(x1,y1,x2,y2); GuiGraphics.method32(width,color,consumer) draws the line via this sink (quarantined MixinHelper_4/5/6_5)
com.moonsworth.lunar.bridge	MixinHelper3_3	CharacterCoercion	MixinHelper_16 functor boxing/unboxing java.lang.Character <-> char (valueOf / xxxValue) via FatalIchorError6 primitive-wrapper map
com.moonsworth.lunar.bridge	MixinHelper3_4	MatrixTransformProvider	two factory methods returning the 4x4 matrix bridge (MixinHelper_21): method1(double,float,float,float) and method2(float,float,float,float)
com.moonsworth.lunar.bridge	MixinHelper3_5	ArmorRenderState	value object (hasColor, colour, resourcePath) returned by quarantined ItemStackMixin.bridge$getArmorState; checked non-null by Fov11 for armour offset
com.moonsworth.lunar.bridge	MixinHelper3_6	BakedQuadBridge	marker duck on BakedQuad; BakedQuadMixin @Mixin(BakedQuad) implements it; quad factories (FaceBakery/ModelBlock bridges) return/accept it
com.moonsworth.lunar.bridge	MixinHelper3_7	WorldBorderPacketBridge	packet translator for S44PacketWorldBorder (Action.INITIALIZE); quarantined legacy/wrapper/MixinHelper6 super(version-gated S44 class), builds from World.getWorldBorder
com.moonsworth.lunar.bridge	MixinHelper3_8	DyedColorComponentBridge	dyed-colour data component payload (MixinHelper3.field26): int bridge$getRgb(); SkyblockArmorDyeColor reads armour dye colour from it
com.moonsworth.lunar.bridge	MixinHelper4	TimeUpdatePacketBridge	packet translator for S03PacketTimeUpdate; impl legacy/wrapper/MixinHelper7_2 super(S03PacketTimeUpdate.class), builds from World total/world time + doDaylightCycle
com.moonsworth.lunar.bridge	MixinHelper4_3	AdventureComponentCoercion	MixinHelper_16 functor rewriting Adventure Component <-> legacy chat (TextBridge.asLegacyString/asAdventure + Bridge2_42), used by the ichor mixin pipeline
com.moonsworth.lunar.bridge	MixinHelper4_4	ContainerItemsComponentBridge	container-items data component (MixinHelper3.field32/field53): List<BridgeExtension_4> bridge$items(); read by ShulkerPreview for shulker contents
com.moonsworth.lunar.bridge	MixinHelper4_5	BakedModelBridge	IBakedModel duck implemented by IBakedModel/SimpleBakedModel/WeightedBakedModel/BuiltInModel mixins; bridge$isGui3D/getParticleTexture/getItemCameraTransforms
com.moonsworth.lunar.bridge	MixinHelper5_2	BlockPartFaceBridge	marker duck on BlockPartFace; BlockPartFaceMixin @Mixin(BlockPartFace) implements it; FaceBakery/ModelBlock bridges create and consume it
com.moonsworth.lunar.bridge	MixinHelper5_3	SpawnExperienceOrbPacketBridge	packet translator S11PacketSpawnExperienceOrb -> S13PacketDestroyEntities; impl legacy/wrapper/MixinHelper8 super(S11PacketSpawnExperienceOrb.class), method6 reuses entityID
