package	old	new	evidence	file
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	Data3	CommissionRemoveEvent	HighlightBase2$Data3: Fishing3 commission; fired by holograms/fishing/GuiRewindhandlersHandler25 when a commission leaves the tab list; consumed by SkyblockGlaciteCommissions.method1 (reset)	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/HighlightBase2.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	Data3	SlayerBossSpawnEvent	HighlightBase3$Data3: (questName,timestamp); fired by holograms/fishing/GuiRewindhandlersHandler2.method5 when the slayer boss spawns; consumed by SkyblockBossTimer.method1	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/HighlightBase3.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	Data3	TerminalActivateEvent	Rewindhandlers2$Data3: (Type{TERMINAL,DEVICE,LEVER,GATE},playerName,completed); fired by holograms/GuiRewindhandlersHandler25 per terminal/lever/device activation or gate destruction; consumed by SkyblockTerminalSolvers and SkyblockTerminalSplits	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/Rewindhandlers2.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	HighlightBase2	CommissionEvent	abstract base of HighlightBase2.Data/Data2/Data3; holds the Fishing3 commission (Dwarven/Glacite "Commission #"); subclasses = completed/started/removed	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/HighlightBase2.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	HighlightBase3	SlayerQuestEvent	abstract base of HighlightBase3.Data/Data2/Data3; holds questName + timestamp for a Hypixel Slayer quest; subclasses = complete/failed/boss-spawn	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/HighlightBase3.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	HighlightBase4	LocationEvent	abstract base of HighlightBase4.Data/Data2; fired by guiRewindhandlers/GuiRewindhandlersHandler23 on Hypixel /locraw location changes (Gui2Extension3)	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/HighlightBase4.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	HighlightBase5	KuudraEvent	abstract base of HighlightBase5.Data/Data2; fired by holograms/mixin/GuiRewindhandlersHandler2 on Kuudra tier detection/reset	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/HighlightBase5.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	HighlightBase_2	DungeonRoomEvent	abstract nest-host/base of HighlightBase$Data3 (room changed) and HighlightBase$Data4 (room entered); fired by Holograms2_5 when the current dungeon room changes/enters and on dungeon reset	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/HighlightBase_2.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	HighlightImpl2	GameDataLoadEvent	empty; fired once by framework/feature/mod/Module after all SkyBlock JSON data loads; consumed by Skyblock (Fishing4), SkyblockVanillaItemModels.method13 and SkyblockFishingInfoHud	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/HighlightImpl2.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	HighlightImpl3	SeaCreatureCatchEvent	(fishing/rewindhandlers/Rewindhandlers seaCreature, boolean doubleHook); fired by holograms/GuiRewindhandlersHandler23.method1 when a catch message matches fishing/sea-creatures.json; consumed by SkyblockFishingInfoHud.method1	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/HighlightImpl3.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	HighlightImpl4	SkillXpUpdateEvent	(CoordinatesType skill, CoordinatesType2 source{ACTION_BAR,SKILLS_MENU,TAB_LIST}, progress/delta/xp/percent, neededXp); fired by holograms/fishing/GuiRewindhandlersHandler26.method10 on skill XP gain; consumed by the Skyblock skill HUDs	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/HighlightImpl4.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	Rewindhandlers2	TerminalEvents	namespace class holding the F7 terminal events Rewindhandlers2.Data (TerminalGuiChangeEvent), Data2 (TerminalPhaseEvent) and Data3 (TerminalActivateEvent); no members, nested events extend Highlight/HighlightImpl	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/Rewindhandlers2.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	Rewindhandlers3	RoomSecretEvent	abstract base of Rewindhandlers3.Data (adds Type{SUPERBOOM,LEVER,REDSTONE_KEY_PICKUP,REDSTONE_KEY_PLACED,LOCKED_CHEST,ROOM_COMPLETED}) and Rewindhandlers3.Data2 (RoomSecretCollectedEvent); holds RoomSecret + Vec3i position	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/Rewindhandlers3.java
com.moonsworth.lunar.client.framework.feature.mod.rewindhandlers	Rewindhandlers_2	DungeonEvents	abstract nest-host of Rewindhandlers$Data9 (floor lost), Data10 (floor detected), Data11 (dungeon score) and Data12 (player hologram update); fired by holograms/GuiRewindhandlersHandler22_2/23_2 and Holograms4Updater	com/moonsworth/lunar/client/framework/feature/mod/rewindhandlers/Rewindhandlers_2.java
