package	old	new	evidence
com.moonsworth.lunar.bridge	Bridge17Extension_2	BatchMultiBufferSourceBridge	extends MultiBufferSourceBridge; batch lifecycle bridge$endBatch()/bridge$endBatch(RenderTypeBridge)/bridge$endLastBatch() (@VersionGate min=6 max=38)/isOutlineBufferSource(); returned by Bridge8_2.bridge$getBufferSource() (GuiGraphics) and Bridge15_2.bridge$bufferSource(); vanilla MultiBufferSource.BufferSource facet
com.moonsworth.lunar.bridge	BridgeType	VertexSortingMode	enum DISTANCE_TO_ORIGIN/ORTHOGRAPHIC_Z; MeshDataBridge.bridge$sortQuads(VertexConsumerBuilder, VertexSortingMode) and Bridge12$Extension2.method7; Mojang VertexSorting static modes
com.moonsworth.lunar.bridge	BridgeType$Type	UniformScalarType	enum BOOL/INT/UINT/FLOAT/DOUBLE; getScalarType() of jar-only BridgeType_15 (GLSL uniform type BOOL..MATRIX4X4/TEXEL_BUFFER) used by ShaderUniformDeclaration records; zero src/main refs
com.moonsworth.lunar.bridge	BridgeType2_2	ConnectionProtocol	enum HANDSHAKING/PLAY/STATUS/LOGIN/CONFIGURATION; packet send/receive factory arg (Bridge_16 method1/2, Bridge3_21.bridge$write) and PacketFactory/PacketBridge in src/main; Mojang ConnectionProtocol
com.moonsworth.lunar.bridge	BridgeType2_3	GlBufferTarget	enum of raw GL buffer bind targets (VERTICES 34962, INDICES 34963, PIXEL_PACK/UNPACK, COPY_READ/WRITE, UNIFORM, SHADER_STORAGE...) implementing GlEnum with USAGE_* flag constants; zero src/main refs
com.moonsworth.lunar.bridge	BridgeType2_4	LunarItemType	enum EMPTY/SKULL/ELYTRA/SHIELD/SWORD/PICKAXE/AXE/SHOVEL/HOE/BLOCK/ARMOR/POTION.../UNKNOWN with fromPath(String) + isAnyPotion; returned by MixinHelper_14.bridge$getLunarItemType() and used by cosmetics ItemRenderMaterial/RenderContext
com.moonsworth.lunar.bridge	BridgeType2_5	TextureQuality	enum LOW/FULL; async texture resource cache quality tier (AsyncResource.get(TextureQuality), AsyncResourceManager "Low Quality"/"Full Quality" buckets, CloakTextureSlicer downscale)
com.moonsworth.lunar.bridge	BridgeType2_6	LegacyVertexFormat	VertexFormatBridge impl carrying hasUV/hasColor; TessellatorMixin.bridge$begin(...) casts to it for the 1.7/1.8 path ("Illegal VertexFormatBridge used in 1.7"); lombok equals/hashCode
com.moonsworth.lunar.bridge	BridgeType2_7	SoundSource	enum MASTER/MUSIC/RECORDS/WEATHER/BLOCKS/HOSTILE/NEUTRAL/PLAYERS/AMBIENT/VOICE with lower-case name; SoundHandlerBridge.bridge$play(ResourceLocation, SoundSource, ...); Mojang SoundSource
com.moonsworth.lunar.bridge	BridgeType2_8	BlendFactor	enum of GL blend factors (ZERO/ONE/SRC_ALPHA/ONE_MINUS_SRC_ALPHA/SRC_COLOR/DST_*/CONSTANT_*/SRC1_*) implementing GlEnum with isSourceFactor/isDestFactor; the 4 factors of BlendFunctionBridge and RenderPipeline blend state
com.moonsworth.lunar.bridge	BridgeType2_9	GlBlendFactor	enum of raw GL_* blend factors with gl id + fromId(int); GlStateManagerBridge.method2/method4 blendFunc args (BridgeExtension2_4/3_4 delegate to Bridge12.method15/18)
com.moonsworth.lunar.bridge	BridgeType3_2	LunarItemMaterial	enum WOOD/STONE/IRON/GOLD/DIAMOND/NETHERITE/COPPER/UNKNOWN with fromRegistryName/fromMaterial (EMERALD->DIAMOND); returned by MixinHelper_14.bridge$getLunarItemMaterial() and consumed by cosmetics ItemRenderMaterial/RenderContext
com.moonsworth.lunar.bridge	BridgeType3_3	GlMatrixMode	enum GL_MODELVIEW(5888)/GL_PROJECTION(5889)/GL_TEXTURE(5890)/GL_COLOR(6144) with fromId(int); GlStateMutatorBridge.method8 / ShaderStateHelper / GlintColorizer matrixMode argument
com.moonsworth.lunar.bridge	BridgeExtension$Type	UseAnim	enum NONE/EAT/DRINK/BLOCK/BOW/SPEAR/CROSSBOW/SPYGLASS/TOOT_HORN/BRUSH/BUNDLE/TRIDENT with isConsumable(); returned by BridgeExtension_4.bridge$getItemUseAction() (ItemStack); Mojang UseAnim
com.moonsworth.lunar.bridge	BridgeExtension2_2	EntityLivingStateBridge	extends EntityRenderStateBridge; living-entity render state data (invisible/sleeping/bedOrientation/deathTime/hurtTime/bodyRot/scale/isBaby/inWater/inLava/glowing/headItem ItemStackRenderState/redOverlay); base of EntityLivingBridge; 11 src/main consumers (MobSize, Nametag, layer renderers)
com.moonsworth.lunar.bridge	BridgeExtension2_4	NoOpGlStateManagerBridge	no-op GlStateManagerBridge implementation (all methods empty/false); instantiated by RenderContextLegacyTransform.method29() and RenderContextModernTransform.method29() when no GL state manager is needed
com.moonsworth.lunar.bridge	BridgeExtension2_5	EntityLivingBridge	extends Bridge + EntityLivingStateBridge; living-entity bridge (health/potions/equipment/last attacker/display name/swimming/elytra/hostile); supertype of EntityMobBridge/EntityMagmaCubeBridge/EntityBatBridge/EntitySheepBridge; 58 src/main consumers
com.moonsworth.lunar.bridge	BridgeExtension2_6	NetHandlerServerBridge	extends INetHandlerBridge { bridge$send(PacketBridge); }; returned by EntityPlayerMPMixin.bridge$getNetHandlerServer() (= vanilla NetHandlerServer/connection); src/main legacy mixin + Skyblock helpers
com.moonsworth.lunar.bridge	BridgeExtension2_7	ModelPlayerBridge	extends ModelBipedBridge; player model parts (cloak/left+right sleeve/pants/jacket renderers, isSlim, isMainModel); RenderPlayerBridge.bridge$getMainModel() and LayerRenderer/HatLayer/BodyOverlay layer renderers; vanilla ModelPlayer
com.moonsworth.lunar.bridge	BridgeExtension2_8	ContainerRepairBridge	extends ContainerBridge; anvil/repair container (repairedItemName, input/output slots, maximumCost/materialCost, player(), detectAndSendChanges); vanilla ContainerRepair/AnvilMenu
com.moonsworth.lunar.bridge	BridgeExtension2_9	EntityItemRenderStateProvider	extends EntityRenderStateProvider; adds bridge$getItemStack(); used by SkyblockLilyPadHelper/SkyblockGalateaMobHighlight for items in entity render states; medium confidence (provider facet of the dropped-item entity)
com.moonsworth.lunar.bridge	BridgeExtension2_10	EntityBatBridge	empty extension of EntityLivingBridge implemented by legacy/mixin/EntityBatMixin; bat entity marker consumed by SkyblockDungeonBatHelper
com.moonsworth.lunar.bridge	BridgeExtension22_2	EntitySheepBridge	empty extension of EntityLivingBridge implemented by legacy/mixin/EntitySheepMixin; sheep entity marker consumed by SkyblockMageBeam
com.moonsworth.lunar.bridge	BridgeExtension3_2	EntityItemExtensionBridge	extends EntityItemStateBridge + EntityRenderStateBridge; dropped-item facet (bobOffset, bakedModel, entityId, rotationYaw, onGround); implemented by EntityItemBridge and consumed by ItemPhysics/Items2d/EventRenderEntityItem/ItemEntityRendererBridge
com.moonsworth.lunar.bridge	BridgeExtension3_3	EntityPaintingBridge	empty extension of the Entity bridge implemented by legacy/mixin/EntityPaintingMixin (extends EntityHanging); painting entity marker
com.moonsworth.lunar.bridge	BridgeExtension3_4	DelegatingGlStateManagerBridge	GlStateManagerBridge implementation delegating every call to a Bridge12 (RenderSystem/GL facade) with a boolean switch (method1); counterpart of NoOpGlStateManagerBridge; zero src/main refs
com.moonsworth.lunar.bridge	BridgeExtension222$Type	PlayerType	enum DUMMY_SELF/DUMMY_MANNEQUIN/MANNEQUIN/SELF/OTHER; returned by BridgeExtension222.bridge$getPlayerType() (player entity bridge); zero src/main refs
