package	old	new	evidence
com.moonsworth.lunar.client.glintcolorizer	Glintcolorizer5	ClampUtils	McLib MathUtils subset: static clamp(int/float/double) + cycler(int/float/double) (MathUtils is taken by client.util.MathUtils)
com.moonsworth.lunar.client.glintcolorizer	GlintcolorizerExtension2	IComponentEmitterUpdate	Bedrock component marker: method2(emitter) called each emitter update (Glintcolorizer5_2.update iterates field3.field7); implemented by lifetime components
com.moonsworth.lunar.client.glintcolorizer	GlintcolorizerExtension3	IComponentParticleRender	Bedrock component marker: method1/method2(emitter,float) = preRender/postRender hooks; implemented by the appearance (billboard/tinting) components
com.moonsworth.lunar.client.glintcolorizer	GlintcolorizerExtension4	IComponentParticleUpdate	Bedrock component marker: method1(emitter,particle) called per-particle update (Glintcolorizer5_2.method12 iterates field3.field9)
com.moonsworth.lunar.client.glintcolorizer	GlintcolorizerExtension5	IComponentParticleInitialize	Bedrock component marker: method2(emitter,particle) called at particle spawn (Glintcolorizer5_2.method14 iterates field3.field8)
com.moonsworth.lunar.client.glintcolorizer	GlintcolorizerImpl2	MolangValue	McLib MolangValue: wraps an IValue (Glintcolorizer2_4) with a "return " flag; get()/toString()/toJson() (Glintcolorizer_5 subclass)
com.moonsworth.lunar.client.glintcolorizer	GlintcolorizerType2	BedrockMaterial	Bedrock material enum OPAQUE("particles_opaque")/ALPHA("particles_alpha")/BLEND("particles_blend")
com.moonsworth.lunar.client.glintcolorizer	GlintcolorizerType_2	CameraFacing	Bedrock billboard facing enum ROTATE_XYZ/ROTATE_Y/LOOKAT_XYZ/LOOKAT_Y/DIRECTION_X/Y/Z
com.moonsworth.lunar.client.glintcolorizer	GlintcolorizerType_3	Interpolation	McLib Interpolation easing enum LINEAR/QUAD_IN/QUAD_OUT/QUAD_INOUT/CUBIC_*/EXP_* with getName() = "mclib.interpolations."+key
com.moonsworth.lunar.client.glintcolorizer	GlintcolorizerType_4	BedrockCurveType	Bedrock curve type enum LINEAR("linear")/HERMITE("catmull_rom")
com.moonsworth.lunar.client.glintcolorizer	Glintcolorizer_2	Interpolations	McLib Interpolations: static lerp/lerpYaw/cubicHermite/cubic/bezier/normalizeYaw/envelope (+ byte colour lerp helpers)
com.moonsworth.lunar.client.glintcolorizer	Glintcolorizer_3	BedrockCurve	Bedrock curve: type + nodes + input/horizontal_range expressions, evaluated linearly or by Catmull-Rom/cubicHermite; parses/serialises the "curves" JSON
com.moonsworth.lunar.client.glintcolorizer	Glintcolorizer_4	TruePredicate	unused trivial class with a single boolean method returning true (obf HORHROIOIOICIRHIOCOICHHHIHCIIO); role unconfirmed in this partial tree
com.moonsworth.lunar.client.glintcolorizer	Glintcolorizer_5	MolangExpression	McLib MolangExpression base: context + static isZero/isOne/isConstant/isExpressionConstant + get()/toJson(); superclass of MolangValue/assignment/multi-statement
com.moonsworth.lunar.client.glintcolorizer	Glintcolorizer_6	HologramSorting	static boolean toggle (default true) with getter/setter; gates distance-sorting of holograms in glintcolorizer.nameplate.Nameplate.method1
com.moonsworth.lunar.client.glintcolorizer	Glintcolorizer_7	Tint	Bedrock tint base: compute(particle)/toJson() + static parseColor/parseGradient; Tint.Solid (Glintcolorizer$Data) and Tint.Gradient (Glintcolorizer$Data2)
