package	old	new	evidence	file
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers	Gui2Extension3	AudioSampleRate	option "frequency": hz22050/hz32000/hz44100/hz48000/hz88200/hz96000 with getFrequency()/valueOf(int); used by the export audio settings in Rewindhandlers_3	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlers/Gui2Extension3.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers	Gui2Extension4	RenderRange	option "renderRange": ENTIRE("entireTimeline")/REGION("region"); gates the renderIn/renderOut time fields in Rewindhandlers_3	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlers/Gui2Extension4.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers	Rewindhandlers2	AudioStream	abstract OpenAL audio stream: frequency/frameSize/channels, alGenSources/Buffers, play/stop/skip/cleanup, volume (method11) and playback rate (method12), waveform via mixin/Rewindhandlers2; subclasses Rewindhandlers2Impl (media file) and Rewindhandlers2Impl2 (UUID/network)	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlers/Rewindhandlers2.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers	Rewindhandlers_2	InputTimelinePanel	GUI provider that serializes "inputTicks" (windowed tick/packet snapshots around the current tick) and "inputMetadata" for the rewind web UI; registered in RewindHandlers.providers	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlers/Rewindhandlers_2.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers	Rewindhandlers_3	ExportSettingsPanel	GUI provider for the video/audio export settings: renderSettings (fileFormat/codec/encoder/videoResolution/videoFramerate), videoSettings (bitrate/customBitrate), audioSettings (exportAudio/channels/frequency) and exportSettings (renderRange/renderIn/renderOut); holds field27 panel list, read by Rewindhandlers2_4	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlers/Rewindhandlers_3.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers	Rewindhandlers_4	EntityOptionOverrides	per-entity option override registry: Map<entityId, Map<optionId, Rewindhandlers2_5>>; method1/2 add/remove an option override for an entity, method3 applies the stored value to an entity bridge and consumes it	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlers/Rewindhandlers_4.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers	Rewindhandlers_5	EffectsPanel	GUI provider that serializes the enabled highlight "effects" (type/id/source/ms + per-option values) for the rewind web UI; registered in RewindHandlers.providers	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlers/Rewindhandlers_5.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlers	Rewindhandlers_6	RewindFileCallbacks	JS bridge (@CallbackJS create/open/openLocation/delete/getMissingMods) for opening/deleting rewind recordings and reporting missing mods; implements GuiExtension_2 + Extension	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlers/Rewindhandlers_6.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplateCore	RewindhandlersNameplateCore2	AudioSampleConverter	audio buffer helpers: method1 downmixes an interleaved float buffer to 16-bit shorts, method2 resamples between two sample rates in memory via javax.sound.sampled (throws "Audio conversion not supported from ..Hz to ..Hz")	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlersNameplateCore/RewindhandlersNameplateCore2.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplateCore	RewindhandlersNameplateCore3	RewindAudioMetadata	Lombok toString leaks the real name "RewindAudioMetadata": @SerializedName frequency/channels/bytesPerSample/frameSize/duration; read from micAudioMetadata/loopbackAudioMetadata in Rewind.java	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlersNameplateCore/RewindhandlersNameplateCore3.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplateCore	RewindhandlersNameplateCoreHandler2	PlayerStateCapture	recorder capture task (RewindhandlersNameplateCore_2): emits the player's abilities/held-item/experience/window-items packets (Bridge_16 method14/15/16/20) each tick	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlersNameplateCore/RewindhandlersNameplateCoreHandler2.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplateCore	RewindhandlersNameplateCoreIterator2	ApolloSettingsCapture	recorder capture task: packs the current Apollo configurable settings (OverrideConfigurableSettingsMessage) into an Any and sends it to the recorder	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlersNameplateCore/RewindhandlersNameplateCoreIterator2.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplateCore	RewindhandlersNameplateCoreIterator3	ScoreboardCapture	recorder capture task: emits boss-info (method22), scoreboard packets and the tab-list header/footer (method27) each tick	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlersNameplateCore/RewindhandlersNameplateCoreIterator3.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplateCore	RewindhandlersNameplateCoreIterator4	WorldStateCapture	recorder capture task: emits world packets - server difficulty, world border, time update, chunk data (method6/7/8/9/10) and all map data	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlersNameplateCore/RewindhandlersNameplateCoreIterator4.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplateCore	RewindhandlersNameplateCoreIterator5	EntityStateCapture	recorder capture task: emits the entity/particle/world-event packets (method23/24/25/30/34) and the entity-send-queue packet, version-gated by MC_VERSION	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlersNameplateCore/RewindhandlersNameplateCoreIterator5.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplateCore	RewindhandlersNameplateCoreIterator6	PlayerListCapture	recorder capture task: emits the player-list (tab) packets from Bridge_16.method17 each tick	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlersNameplateCore/RewindhandlersNameplateCoreIterator6.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplateCore	RewindhandlersNameplateCore_2	RecorderCapture	interface of per-tick recorder capture tasks: method1(recorder, player, world); implemented by PlayerStateCapture, ScoreboardCapture, WorldStateCapture, EntityStateCapture, PlayerListCapture, ApolloSettingsCapture and the container/entity captures; registered in RewindHandlers5.field21	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlersNameplateCore/RewindhandlersNameplateCore_2.java
com.moonsworth.lunar.client.framework.feature.rewind.rewindhandlersNameplateCore	RewindhandlersNameplateCore_3	AudioTrack	recorded audio track (mic/loopback): id + file (deleteOnExit) + DataOutputStream; constructed from the rewind backup JSON "audio"/"loopbackAudio" in Rewind.java; method1/method2 serialize a RewindhandlersNameplateCore4 frame to the stream	com/moonsworth/lunar/client/framework/feature/rewind/rewindhandlersNameplateCore/RewindhandlersNameplateCore_3.java
com.moonsworth.lunar.client.framework.nameplate	Nameplate2	DynamicFeatureDetails	subclass of FeatureDetailsImpl that overrides getName()/getDescription() with optional Supplier<String> callbacks (falls back to the superclass)	com/moonsworth/lunar/client/framework/nameplate/Nameplate2.java
com.moonsworth.lunar.client.framework.nameplate	Nameplate3	FeatureChildren	implements AlertExtension (Framework.field5 "children"): holds the child Framework7Extension list, groups them by ModCategories/RewindhandlersType, add/remove/set, load/save JSON with priority 1500	com/moonsworth/lunar/client/framework/nameplate/Nameplate3.java
com.moonsworth.lunar.client.framework.nameplate	Nameplate4	EnabledOption	simple Framework3 (Framework.field6 "enabled") implementation wrapping one LightingExtension<Boolean>: isEnabled/setEnabled forward to it, reset() restores, plus the extra boolean flag (method3/method4)	com/moonsworth/lunar/client/framework/nameplate/Nameplate4.java
com.moonsworth.lunar.client.framework.nameplate	Nameplate5	FeatureDetailsImpl	Lombok toString leaks the real name "FeatureDetailsImpl": implements Framework8 (Framework.field13 "details") + Calculator2; language path, name/description, categories (Calculator2Handler), aliases, original authors, isVanilla and allowsKeybind	com/moonsworth/lunar/client/framework/nameplate/Nameplate5.java
com.moonsworth.lunar.client.framework.nameplate	Nameplate6	OptionContainerImpl	implements OptionContainer (Framework.field14 "options"): LinkedHashSet of LightingExtension options, collects nested/child options, walks predicates, rebuilds from a feature, load/save("options") with priority 200	com/moonsworth/lunar/client/framework/nameplate/Nameplate6.java
com.moonsworth.lunar.client.framework.nameplate	Nameplate7	PageStateImpl	implements PageState (Framework.field11 "page"): mutable boolean window with getter and fluent setter; returned by PageState.method3	com/moonsworth/lunar/client/framework/nameplate/Nameplate7.java
com.moonsworth.lunar.client.framework.nameplate	Nameplate9	FeatureIndex	implements Framework9 (Framework.field9 "index"): caches the feature's search keys (Framework9.method8 Pair) and does prefix matching (method4/5/6, second list gated on a setting)	com/moonsworth/lunar/client/framework/nameplate/Nameplate9.java
com.moonsworth.lunar.client.framework.nameplate	Nameplate10	PanelPositionImpl	implements PanelPosition (Framework.field12 "panel"): x/y floats, panelIndex int and reset flag; load/save "panelIndex"; returned by PanelPosition.method9	com/moonsworth/lunar/client/framework/nameplate/Nameplate10.java
com.moonsworth.lunar.client.framework.nameplate	Nameplate11	KeystrokeSupport	implements Framework13 (Framework.field18 "support"): supported flag + optional KeystrokesType (method2/method3) + flipped flag (method4/setFlipped); factory method4(boolean,KeystrokesType); consulted by the Keystrokes mod to toggle mods supporting a key layout	com/moonsworth/lunar/client/framework/nameplate/Nameplate11.java
com.moonsworth.lunar.client.framework.nameplate	Nameplate_2	CommandCompleter	command tab-completion helper: method1/method2 build suggestions for a "/..." input by walking the MixinNameplate command tree (leaf MixinNameplateImpl, MixinNameplateIterator subcommands) via the Nameplate2_2 provider and collecting Nameplate3Handler results	com/moonsworth/lunar/client/framework/nameplate/Nameplate_2.java
